MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
8560,6.880936,10.788273,0.320823,12.878418,10.528564,11.566162,33.826172
8600,6.469133,11.827356,1.043872,28.686523,16.265869,14.129639,33.876953
8640,5.104438,10.639832,2.987964,23.864746,20.843506,18.524170,33.876953
8680,1.982399,9.356541,3.198653,11.291504,8.544922,9.063721,33.878906
8720,1.786075,10.807426,1.790863,-25.756836,3.173828,-3.967285,33.890625
8760,4.534618,10.817003,0.761356,-11.871338,-9.307861,-7.019043,33.888672
8800,5.008670,8.676587,0.852336,-7.263184,-18.157959,-9.674072,33.867188
8840,2.825158,6.440403,1.168370,-20.996094,-27.954102,-11.962891,33.894531
8880,1.561020,5.640739,0.828394,-22.094727,-26.062012,-9.826660,33.865234
8920,2.202666,6.258443,0.225055,-6.347656,-18.310547,-1.708984,33.875000
8960,3.035848,7.489063,-0.493206,2.410889,-12.542725,4.455566,33.888672
9000,3.921702,8.470686,-0.507571,-10.742188,-35.156250,4.486084,33.886719
9040,5.310339,9.993398,0.148441,-31.707764,-31.433105,-4.302979,33.886719
9080,5.506664,12.038046,-0.756568,-16.235352,-42.968750,-10.162354,33.865234
9120,5.439626,12.354081,-0.110133,-21.148682,-64.361572,-9.552002,33.880859
9160,3.093309,11.918336,3.648763,-1.312256,-1.434326,-6.683350,33.894531
9200,1.565808,9.524135,4.553771,17.333984,-5.004883,-6.774902,33.880859
9240,3.667917,8.791509,3.782839,18.890381,-19.073486,-5.126953,33.902344
9280,5.702989,9.974244,1.924938,52.917480,4.577637,18.890381,33.880859
9320,4.338294,9.696517,0.651223,49.316406,5.157471,15.014648,33.898438
9360,3.122039,6.718130,0.737414,22.827148,8.911133,1.220703,33.914062
9400,2.264915,5.281609,1.106121,-0.701904,29.327393,3.417969,33.876953
9440,2.518700,6.244078,-0.023942,-10.284424,10.955811,-5.249023,33.888672
9480,4.367024,7.220912,-0.703895,-10.711670,13.275146,-3.295898,33.888672
9520,4.764462,8.106767,-0.344765,10.009766,18.463135,-1.281738,33.888672
9560,3.926491,9.236830,-0.138864,2.471924,28.869629,-4.425049,33.906250
9600,5.391742,10.529699,-0.991199,9.674072,31.372070,3.967285,33.917969
9640,7.173028,10.601525,-1.350330,33.233643,27.801514,14.984131,33.904297
9680,6.186617,10.687716,0.938527,23.498535,23.193359,12.847900,33.873047
9720,3.730166,9.361329,3.543418,-5.645752,7.537842,13.214111,33.908203
9760,2.159570,10.400413,2.351106,-21.881104,1.586914,6.286621,33.910156
9800,2.772485,12.804191,0.215478,-2.014160,-10.314941,-12.268066,33.898438
9840,4.778827,10.615891,-0.095768,14.556885,-33.508301,-14.526367,33.916016
9880,4.563348,6.856994,0.766145,7.781982,-20.477295,-13.732910,33.919922
9920,2.030283,5.391742,0.636858,-23.864746,-30.975342,-19.866943,33.904297
9960,1.517924,6.110003,0.028730,-20.202637,-12.390137,-10.314941,33.898438
10000,2.542642,7.283162,-0.641646,-10.864258,-0.244141,-3.417969,33.917969
10040,3.586514,8.010999,-1.594538,-7.843018,0.701904,3.204346,33.908203
10080,4.821922,8.920795,-1.709460,-8.209229,-29.602051,2.624512,33.910156
10120,5.846641,10.582372,-1.388637,-19.470215,-26.916504,-3.295898,33.945312
10160,5.798757,11.568783,-2.767697,-6.011963,-68.511963,-5.035400,33.929688
10200,4.821922,11.147403,-0.268151,5.493164,-40.649414,-2.807617,33.910156
10240,1.991976,10.524911,4.280833,23.162842,6.103516,5.523682,33.931641
10280,2.288857,10.611102,3.567361,0.122070,-27.069092,-6.225586,33.927734
10320,6.359000,10.381259,1.996764,-19.165039,-47.943115,8.483887,33.933594
10360,5.635951,10.568007,0.196325,-11.993408,8.422852,19.317627,33.917969
10400,2.762909,8.403648,0.052672,0.122070,14.160156,10.955811,33.912109
10440,1.642422,5.578490,0.842759,-14.038086,22.583008,9.185791,33.925781
10480,1.977611,5.521029,0.196325,-13.000488,7.202148,0.122070,33.939453
10520,3.778050,6.607996,-0.545878,-10.620117,11.474609,-3.540039,33.925781
10560,4.793192,7.637504,-0.215478,-1.281738,10.009766,-4.272461,33.923828
10600,4.419696,9.203311,-0.052672,2.471924,17.364502,-3.662109,33.988281
10640,5.166687,10.951078,-1.106121,12.115479,16.387939,0.885010,33.984375
10680,6.885724,11.190498,-1.747767,41.381836,33.721924,16.906738,33.992188
10720,6.335058,10.927136,0.541090,36.499023,38.818359,16.113281,33.992188
10760,3.993528,9.260772,3.390190,5.615234,25.390625,7.690430,33.998047
10800,1.958457,10.060435,2.408567,-19.866943,-2.014160,4.058838,34.005859
10840,2.777274,12.555194,0.684742,-7.049561,5.981445,-9.826660,33.996094
10880,4.917690,11.123461,-0.450110,3.967285,-35.369873,-16.845703,33.988281
10920,4.735731,7.354988,0.440533,9.429932,-23.651123,-13.885498,34.007812
10960,2.499547,5.152322,0.636858,-4.669189,-26.214600,-19.927979,33.978516
11000,1.637634,5.228937,0.320823,-29.663086,-19.378662,-13.183594,33.990234
11040,2.533065,6.435614,-0.565032,-14.556885,5.401611,-1.525879,33.988281
11080,3.045424,8.331821,-1.474828,-19.226074,4.974365,4.150391,33.990234
11120,4.841076,9.414001,-1.857901,-17.547607,-27.557373,3.265381,34.007812
11160,6.042965,10.907983,-1.244985,-22.277832,-23.895264,-6.195068,34.001953
11200,5.607220,11.994950,-2.509123,-11.688232,-66.711426,-10.894775,34.001953
11240,4.936844,12.253524,0.210690,6.744385,-23.803711,-12.054443,33.996094
11280,1.259350,10.769119,3.892972,29.144287,23.712158,-4.028320,33.992188
11320,0.933739,9.763555,3.414132,-11.230469,-25.787354,-0.488281,33.990234
11360,5.779603,9.959879,3.988740,-4.425049,-35.705566,11.291504,34.007812
11400,6.086061,10.251971,1.537078,-10.101318,49.377441,22.857666,34.000000
11440,2.671929,8.537724,-0.857124,15.411377,27.282715,21.362305,34.009766
11480,1.139640,6.220136,0.656011,-2.960205,58.380127,12.084961,34.005859
11520,1.795651,5.401319,0.608127,-18.249512,34.881592,-9.613037,34.023438
11560,3.816358,6.038177,0.000000,-1.922607,27.038574,-9.429932,34.011719
11600,5.161899,7.354988,-0.272939,-1.037598,11.108398,-11.352539,34.005859
11640,5.185841,8.628703,-0.344765,3.051758,5.126953,-6.164551,34.000000
11680,5.334281,10.194510,-0.454898,6.622314,13.580322,3.265381,34.011719
11720,6.363788,11.544841,-1.369483,29.449463,25.573730,13.427734,33.998047
11760,6.282385,12.263102,0.196325,42.236328,39.550781,14.404297,34.009766
11800,5.008670,10.098742,3.208230,20.324707,16.906738,12.451172,34.013672
11840,2.576161,8.566454,3.270479,-12.207031,1.007080,7.751465,34.015625
11880,1.537078,10.898406,2.025495,-36.071777,7.354736,-8.728027,34.000000
11920,3.931279,11.784261,0.335188,-12.786865,-25.329590,-18.585205,33.996094
11960,5.363012,8.916007,0.368707,-11.383057,-57.708740,-20.172119,34.033203
12000,3.648763,5.726931,1.101333,-11.566162,-47.180176,-27.862549,34.015625
12040,1.470040,4.721366,0.761356,-28.259277,-40.771484,-24.078369,34.025391
12080,1.877054,5.995081,0.004788,-31.188965,-17.578125,-10.070801,34.000000
12120,2.456451,8.216900,-0.981623,-10.162354,-6.256104,1.586914,34.023438
12160,3.227384,9.404425,-1.072602,-18.585205,-21.667480,0.976562,34.037109
12200,5.463568,10.323798,-0.474052,-11.260986,-28.686523,-0.518799,34.029297
12240,5.770026,12.789825,-1.632846,-17.028809,-51.116943,-12.512207,34.037109
12280,5.276821,13.311762,-0.339977,-8.331299,-45.684814,-13.824463,34.039062
12320,2.432509,11.506534,3.562572,40.069580,-7.904053,-7.415771,34.019531
12360,1.134852,9.165004,4.314352,-0.549316,-18.035889,0.549316,34.042969
12400,4.146757,9.102755,4.544195,-15.716553,-31.005859,2.624512,34.017578
12440,5.635951,10.328587,2.738967,-6.164551,47.821045,29.388428,34.029297
12480,2.432509,9.442732,-0.440533,28.930664,9.216309,25.756836,34.019531
12520,1.134852,6.220136,0.881066,13.366699,45.867920,22.155762,34.029297
12560,1.474828,4.955997,0.962469,-13.854980,40.740967,-0.335693,34.085938
12600,3.342306,5.487510,0.023942,-8.850098,36.621094,-4.333496,34.093750
12640,4.620809,7.115568,-0.086191,-10.192871,28.320312,-8.026123,34.080078
12680,4.879383,8.997410,-0.330400,-0.030518,15.258789,-3.845215,34.078125
12720,5.578490,10.903194,-0.368707,7.690430,19.744873,5.523682,34.082031
12760,6.938396,11.817780,-0.967257,27.130127,29.479980,14.617920,34.080078
12800,5.961562,12.306197,0.828394,44.464111,37.963867,21.972656,34.095703
12840,4.017470,10.520123,4.070143,19.561768,16.082764,19.775391,34.119141
12880,1.790863,9.921572,3.873818,-11.749268,12.664795,10.284424,34.093750
12920,0.991199,12.009315,2.284068,-15.380859,38.482666,-5.065918,34.076172
12960,3.481169,10.903194,0.957681,5.187988,-19.134521,-17.120361,34.083984
13000,4.807557,7.173028,0.967257,10.955811,-20.172119,-12.298584,34.091797
13040,2.738967,5.190629,0.718261,-8.361816,-27.282715,-23.681641,34.103516
13080,1.063026,5.090073,0.608127,-34.301758,-25.146484,-18.829346,34.089844
13120,2.164358,6.368577,-0.229843,-11.444092,-6.103516,-4.241943,34.109375
13160,3.217807,8.427590,-1.063026,-4.425049,-13.427734,5.401611,34.095703
13200,4.754885,9.988609,-1.168370,-8.514404,-23.956299,8.911133,34.099609
13240,5.406107,12.224793,-1.096544,-2.563477,-30.487061,-6.317139,34.085938
13280,4.314352,12.780249,-2.044648,8.666992,-55.572510,-6.256104,34.080078
13320,3.586514,12.306197,2.030283,21.972656,18.585205,-7.385254,34.103516
13360,1.120486,10.481815,4.687847,36.865234,3.356934,0.610352,34.117188
13400,3.141193,10.046070,4.807557,5.798340,-15.716553,-1.861572,34.109375
13440,6.564901,10.290278,4.874595,15.716553,42.785645,20.111084,34.103516
13480,4.070143,9.940725,0.225055,9.368896,52.032471,27.984619,34.123047
13520,1.259350,7.599196,-0.282516,30.761719,46.264648,22.521973,34.099609
13560,0.857124,5.295974,1.091756,7.415771,66.406250,9.613037,34.101562
13600,2.384625,4.908113,0.536301,2.807617,48.400879,-4.852295,34.121094
13640,4.438850,6.052542,-0.023942,-1.922607,35.400391,-11.383057,34.123047
13680,5.530606,7.766790,-0.339977,2.502441,15.350342,-11.077881,34.089844
13720,5.190629,9.188946,-0.019154,2.532959,15.869141,0.244141,34.123047
13760,5.535394,10.879252,-0.526724,10.437012,24.108887,7.080078,34.101562
13800,6.258443,12.114660,-0.861913,41.107178,45.104980,20.812988,34.128906
13840,5.406107,11.990162,1.968034,39.062500,31.616211,27.252197,34.113281
13880,3.471592,9.423578,3.854665,13.519287,16.998291,31.646729,34.113281
13920,1.015141,10.424355,3.189077,-39.367676,22.491455,8.544922,34.115234
13960,2.279280,12.277467,1.474828,-7.293701,20.141602,-11.871338,34.136719
14000,4.932055,10.046070,0.727837,-4.364014,-34.515381,-19.653320,34.128906
14040,4.936844,6.517017,0.885855,-1.342773,-36.407471,-22.216797,34.125000
14080,2.327164,4.960786,0.593762,-9.155273,-29.327393,-29.022217,34.125000
14120,1.187524,5.712565,0.143652,-29.113770,-19.897461,-17.791748,34.126953
14160,2.533065,7.273585,-0.521936,-5.371094,-1.342773,1.251221,34.126953
14200,3.217807,8.987833,-1.015141,-5.310059,9.368896,8.087158,34.113281
14240,4.577713,9.753978,-0.924162,0.335693,-10.833740,10.925293,34.138672
14280,5.487510,11.779472,-1.359907,0.946045,-23.864746,-0.488281,34.152344
14320,4.898537,12.837709,-1.513135,17.608643,-57.312012,-6.561279,34.148438
14360,3.112462,12.085930,3.280056,46.386719,15.350342,-4.974365,34.150391
