MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
10640,-9.773131,-0.105345,1.383849,-0.030518,1.037598,-0.091553,31.607422
10680,-9.753978,-0.076614,1.369483,0.213623,1.159668,-0.122070,31.617188
10720,-9.739613,-0.076614,1.369483,0.305176,0.427246,-0.244141,31.646484
10760,-9.725247,-0.090980,1.369483,0.366211,-0.061035,-0.244141,31.669922
10800,-9.734824,-0.114922,1.388637,-0.122070,-0.335693,-0.274658,31.683594
10840,-9.753978,-0.114922,1.379060,0.152588,0.091553,-0.427246,31.671875
10880,-9.734824,-0.119710,1.379060,0.152588,-0.549316,-0.366211,31.675781
10920,-9.725247,-0.119710,1.359907,0.091553,-0.396729,-0.488281,31.671875
10960,-9.730036,-0.129287,1.355118,-0.122070,-0.640869,-0.610352,31.662109
11000,-9.758766,-0.124498,1.359907,-0.671387,-0.946045,-0.518799,31.667969
11040,-9.768343,-0.100556,1.379060,-0.366211,0.579834,-0.274658,31.654297
11080,-9.773131,-0.076614,1.398214,-0.030518,1.434326,-0.183105,31.671875
11120,-9.744401,-0.062249,1.379060,0.274658,0.976562,-0.366211,31.667969
11160,-9.725247,-0.067038,1.379060,1.007080,-0.061035,-0.549316,31.683594
11200,-9.739613,-0.081403,1.393425,1.708984,0.305176,-0.427246,31.662109
11240,-9.744401,-0.081403,1.374272,1.739502,-0.335693,-0.640869,31.685547
11280,-9.739613,-0.138864,1.359907,1.525879,-0.396729,-0.427246,31.671875
11320,-9.744401,-0.158017,1.364695,0.823975,-0.213623,-0.122070,31.669922
11360,-9.763555,-0.162806,1.364695,-0.061035,-0.244141,-0.152588,31.658203
11400,-9.753978,-0.153229,1.355118,-0.488281,-0.122070,-0.244141,31.654297
11440,-9.749189,-0.129287,1.355118,-0.701904,0.000000,-0.213623,31.671875
11480,-9.749189,-0.143652,1.359907,-0.915527,0.152588,-0.152588,31.687500
11520,-9.749189,-0.143652,1.364695,-1.129150,0.061035,-0.213623,31.681641
11560,-9.777920,-0.134075,1.374272,-1.342773,0.701904,0.030518,31.669922
11600,-9.773131,-0.105345,1.359907,-1.312256,1.220703,0.000000,31.681641
11640,-9.720459,-0.067038,1.369483,-0.610352,-0.091553,-0.061035,31.667969
11680,-9.706094,-0.062249,1.359907,0.030518,-1.373291,0.061035,31.681641
11720,-9.734824,-0.071826,1.369483,0.274658,-2.105713,0.366211,31.652344
11760,-9.744401,-0.134075,1.388637,-0.427246,-2.105713,0.457764,31.687500
11800,-9.768343,-0.210690,1.374272,-1.922607,-1.983643,0.000000,31.656250
11840,-9.763555,-0.181959,1.369483,-2.044678,-0.335693,0.061035,31.671875
11880,-9.763555,-0.134075,1.374272,-1.739502,0.610352,-0.061035,31.685547
11920,-9.739613,-0.086191,1.403002,-1.495361,-0.061035,-0.457764,31.658203
11960,-9.730036,-0.095768,1.422156,-1.159668,-0.549316,-0.396729,31.695312
12000,-9.739613,-0.110133,1.431733,-1.281738,0.091553,-0.274658,31.662109
12040,-9.720459,-0.119710,1.431733,-1.708984,-0.701904,-0.427246,31.683594
12080,-9.730036,-0.134075,1.426944,-1.281738,-0.732422,-0.579834,31.675781
12120,-9.739613,-0.105345,1.422156,-0.640869,-1.617432,-0.701904,31.683594
12160,-9.739613,-0.110133,1.412579,-0.396729,-1.098633,-0.671387,31.679688
12200,-9.749189,-0.114922,1.412579,-0.244141,-0.854492,-0.671387,31.673828
12240,-9.749189,-0.114922,1.417367,0.030518,-0.457764,-0.427246,31.693359
12280,-9.753978,-0.105345,1.426944,0.488281,0.366211,-0.335693,31.693359
12320,-9.744401,-0.081403,1.441309,1.220703,0.793457,-0.335693,31.671875
12360,-9.734824,-0.076614,1.426944,1.983643,0.427246,-0.518799,31.677734
12400,-9.730036,-0.076614,1.417367,2.441406,0.488281,-0.427246,31.681641
12440,-9.734824,-0.124498,1.441309,2.410889,0.488281,-0.335693,31.681641
12480,-9.739613,-0.172383,1.436521,1.953125,0.366211,-0.213623,31.687500
12520,-9.749189,-0.177171,1.417367,1.770020,0.640869,-0.152588,31.683594
12560,-9.744401,-0.177171,1.422156,1.068115,0.335693,-0.183105,31.673828
12600,-9.739613,-0.181959,1.412579,0.488281,0.915527,-0.061035,31.714844
12640,-9.758766,-0.143652,1.407791,0.396729,1.403809,0.152588,31.687500
12680,-9.763555,-0.167594,1.398214,-0.457764,1.617432,0.183105,31.744141
12720,-9.744401,-0.181959,1.407791,-1.037598,2.136230,0.030518,31.724609
12760,-9.734824,-0.162806,1.398214,-1.342773,1.831055,0.213623,31.720703
12800,-9.730036,-0.143652,1.388637,-1.647949,1.312256,0.274658,31.734375
12840,-9.734824,-0.148441,1.379060,-2.014160,0.061035,0.183105,31.716797
12880,-9.739613,-0.134075,1.364695,-1.770020,-0.152588,0.213623,31.730469
12920,-9.777920,-0.114922,1.364695,-1.556396,0.762939,0.152588,31.726562
12960,-9.758766,-0.114922,1.345541,-1.403809,0.549316,0.122070,31.724609
13000,-9.749189,-0.105345,1.335965,-1.068115,0.640869,0.183105,31.730469
13040,-9.749189,-0.100556,1.340753,-0.579834,0.335693,0.091553,31.738281
13080,-9.730036,-0.095768,1.340753,-0.122070,-0.427246,0.000000,31.718750
13120,-9.782708,-0.095768,1.355118,0.061035,0.488281,-0.183105,31.753906
13160,-9.758766,-0.105345,1.335965,0.488281,0.762939,-0.030518,31.734375
13200,-9.739613,-0.114922,1.321599,0.518799,0.152588,-0.152588,31.748047
13240,-9.753978,-0.090980,1.326388,0.854492,0.610352,-0.366211,31.720703
13280,-9.744401,-0.086191,1.326388,1.098633,-0.091553,-0.366211,31.730469
13320,-9.749189,-0.124498,1.312023,0.549316,-0.335693,-0.518799,31.750000
13360,-9.763555,-0.143652,1.321599,0.244141,0.061035,-0.549316,31.750000
13400,-9.753978,-0.119710,1.312023,-0.213623,0.335693,-0.427246,31.750000
13440,-9.730036,-0.138864,1.307234,-0.640869,-0.549316,-0.427246,31.753906
