MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
41160,-0.071826,8.049306,6.033388,-91.735840,41.442871,7.507324,38.933594
41200,4.098873,23.180660,-3.418920,88.714600,171.661377,-37.933350,38.978516
41240,1.982399,24.511837,-9.744401,7.904053,123.931885,-42.694092,38.951172
41280,1.575385,15.236700,-9.825804,13.183594,93.109131,8.728027,38.976562
41320,-0.081403,7.101202,-4.922479,20.233154,77.209473,11.810303,38.957031
41360,-4.774038,3.457227,0.287304,7.843018,62.438965,-15.380859,38.949219
41400,-6.651093,0.316035,0.895431,71.929932,22.277832,-10.375977,38.951172
41440,-4.668694,-0.497994,-0.354342,43.395996,-85.693359,28.167725,38.974609
41480,-3.155558,1.675941,1.182736,-60.913086,-51.940918,36.102295,38.962891
41520,-7.575254,14.106636,2.039860,-144.287109,10.162354,-62.896729,38.964844
41560,-1.053449,25.541344,-9.854534,24.749756,-140.502930,39.489746,38.970703
41600,-0.512359,18.909405,-9.442732,50.506592,-136.383057,21.789551,38.958984
41640,0.531513,10.113108,-8.111555,47.119141,-121.917725,8.789062,38.970703
41680,2.442086,5.894525,-5.137957,48.889160,-88.348389,6.652832,38.972656
41720,2.226608,5.315128,0.785298,-42.419434,-124.389648,0.579834,38.933594
41760,1.666364,2.557007,4.343082,16.021729,-107.788086,50.018311,38.968750
41800,2.691083,0.301669,2.571373,37.963867,166.931152,216.644287,38.960938
41840,3.308787,8.264784,8.164227,-160.888672,77.484131,-117.553711,38.980469
41880,8.020576,24.229321,-3.682282,42.968750,212.890625,-44.097900,38.962891
41920,2.245761,23.008278,-10.314221,44.708252,190.979004,-94.573975,38.960938
41960,-0.057461,14.312538,-11.530476,-0.946045,110.839844,-10.467529,38.960938
42000,-1.335965,8.015787,-6.291962,4.058838,34.210205,8.666992,38.960938
42040,-4.304775,3.198653,-0.229843,23.895264,26.855469,-21.545410,38.960938
42080,-6.411672,0.402226,1.307234,56.610107,36.529541,-29.022217,38.978516
42120,-5.621585,-0.565032,0.210690,23.864746,-67.810059,14.129639,38.968750
42160,-3.529053,2.102109,1.958457,-80.566406,-78.491211,27.099609,38.980469
42200,-5.861006,16.108189,-1.632846,-126.831055,24.871826,-39.215088,38.972656
42240,-0.895431,25.206156,-8.925584,64.849854,-138.153076,20.080566,38.976562
42280,-0.814029,16.955736,-9.495404,33.447266,-122.558594,27.160645,38.990234
42320,0.727837,9.667787,-7.225701,32.135010,-135.467529,14.495850,38.966797
42360,2.834735,5.789180,-3.634398,44.586182,-104.705811,10.437012,38.962891
42400,2.121263,4.970363,2.030283,-61.279297,-132.415771,12.695312,38.974609
42440,2.073379,1.905785,4.414908,-26.641846,-68.267822,169.189453,38.978516
42480,2.408567,0.325611,3.203442,90.850830,215.057373,122.833252,38.957031
42520,1.853112,4.486734,5.075707,-163.177490,-21.118164,-128.845215,38.970703
42560,7.129933,26.245239,-2.260126,38.970947,227.966309,-55.450439,38.970703
42600,4.338294,24.009054,-9.165004,58.563232,160.919189,-38.452148,38.962891
42640,2.240973,14.523228,-9.902418,-4.699707,133.911133,-12.573242,38.992188
42680,-0.378284,9.078813,-5.851429,26.184082,102.111816,-6.164551,38.976562
42720,-4.912902,4.395754,-1.211466,48.522949,62.316895,-49.346924,38.939453
42760,-7.383718,0.871489,-0.138864,71.777344,10.467529,-37.658691,38.939453
42800,-5.473145,-0.818817,-1.015141,31.463623,-73.547363,13.031006,38.980469
42840,-4.118027,-0.411803,0.622492,-21.148682,-80.230713,61.584473,38.976562
42880,-6.737284,10.371682,2.054225,-149.261475,49.865723,-6.652832,38.951172
42920,0.497994,26.206932,-9.471462,-25.329590,-163.146973,41.412354,38.970703
42960,2.896984,19.996372,-9.399636,48.522949,-103.820801,21.362305,38.957031
43000,1.905785,11.338940,-7.412448,20.172119,-136.474609,15.136719,38.968750
43040,3.294421,7.029376,-4.568137,44.372559,-105.926514,-3.143311,38.970703
43080,2.700660,5.693412,1.077391,-33.233643,-96.832275,-23.712158,38.970703
43120,2.082955,3.007117,5.300763,14.373779,-87.677002,-73.638916,38.970703
43160,1.187524,-0.799663,2.753332,34.240723,10.620117,64.758301,38.960938
43200,0.694318,3.179500,2.944868,-230.072021,65.155029,32.440186,38.978516
43240,6.684611,21.394587,1.781286,5.523682,294.555664,46.752930,38.990234
43280,6.086061,24.463953,-7.168240,101.135254,154.663086,-36.712646,38.960938
